"persona","run_id","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"developer","developer-082","action","Helm","D-A2","build a question for my own values","http://127.0.0.1:8767/site/index.html","success","0","2","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/index.html","Config Workshop · Understand and test your configuration","limits. Search the Catalog → 2. Check or compare my configuration one question Use your own Helm chart, values, version, or existing release. The same page directs AICR, OCI, and Kubernetes YAML to the right worked example. Chec","http://127.0.0.1:8767/site/index.html"
"developer","developer-083","action","Helm","D-A2","build a question for my own values","http://127.0.0.1:8767/site/guides.html","success","2","12","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","what was checked and what was not. If your chart, version, values, or question is not answered, check your configuration with your own AI assistant . You can compare it with an older version, an installed release, local files, O","http://127.0.0.1:8767/site/guides.html -> http://127.0.0.1:8767/site/hard-questions.html -> http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-084","action","Helm","D-A2","build a question for my own values","http://127.0.0.1:8767/site/ask.html","success","0","2","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","have. For Helm, this page builds a local prompt for one chart and one question, then helps you compare the answer with our Catalog. Use the Catalog when it already covers your exact chart and version. Use this page when your cha","http://127.0.0.1:8767/site/ask.html"
"developer","developer-085","action","Helm","D-A2","build a question for my own values","http://127.0.0.1:8767/site/charts/index.html","success","0","3","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","what was checked and what was not. If your chart, version, values, or question is not answered, check your configuration with your own AI assistant . You can compare it with an older version, an installed release, local files, O","http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-086","action","Helm","D-A2","build a question for my own values","http://127.0.0.1:8767/site/try.html","success","2","15","no","2","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","what was checked and what was not. If your chart, version, values, or question is not answered, check your configuration with your own AI assistant . You can compare it with an older version, an installed release, local files, O","http://127.0.0.1:8767/site/try.html -> http://127.0.0.1:8767/site/hard-questions.html -> http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-087","action","Helm","D-A2","build a question for my own values","http://127.0.0.1:8767/site/testing.html","success","2","37","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","what was checked and what was not. If your chart, version, values, or question is not answered, check your configuration with your own AI assistant . You can compare it with an older version, an installed release, local files, O","http://127.0.0.1:8767/site/testing.html -> http://127.0.0.1:8767/site/hard-questions.html -> http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-088","action","Helm","D-A2","build a question for my own values","http://127.0.0.1:8767/site/how-it-works.html","success","2","34","no","2","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","what was checked and what was not. If your chart, version, values, or question is not answered, check your configuration with your own AI assistant . You can compare it with an older version, an installed release, local files, O","http://127.0.0.1:8767/site/how-it-works.html -> http://127.0.0.1:8767/site/hard-questions.html -> http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-089","action","Helm","D-A2","build a question for my own values","http://127.0.0.1:8767/site/docs.html","success","0","2","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/docs.html","Docs · Config Workshop","FAQ ConfigHub Find instructions for the step you are doing Choose the question closest to your current work. Each link opens the commands, example, or evidence you need. Use these guides for commands and detailed instructions fo","http://127.0.0.1:8767/site/docs.html"
"developer","developer-090","action","Helm","D-A2","build a question for my own values","http://127.0.0.1:8767/site/confighub.html","success","0","1","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/confighub.html","Use ConfigHub · Config Workshop","o keep and manage the reviewed result. A local comparison answers one question at one moment. ConfigHub keeps the compared configurations and their diffs. It relates them to Git or OCI sources and releases. Live observations can","http://127.0.0.1:8767/site/confighub.html"
"developer","developer-091","action","YAML","D-A3","inspect plain Kubernetes YAML","http://127.0.0.1:8767/site/index.html","success","0","1","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/index.html","Config Workshop · Understand and test your configuration","s, version, or existing release. The same page directs AICR, OCI, and Kubernetes YAML to the right worked example. Check my config → 3. Wire it together in ConfigHub team record Keep both configurations and their diffs, relate them to","http://127.0.0.1:8767/site/index.html"
"developer","developer-092","action","YAML","D-A3","inspect plain Kubernetes YAML","http://127.0.0.1:8767/site/guides.html","success","0","2","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/guides.html","Guides · Config Workshop","es, an AICR recipe for AI infrastructure, an existing OCI package, or Kubernetes YAML. Each example carries the commands and the evidence for one worked flow, including promotions, fleet rollouts, and policy checks. Open Helm, AICR, OC","http://127.0.0.1:8767/site/guides.html"
"developer","developer-093","action","YAML","D-A3","inspect plain Kubernetes YAML","http://127.0.0.1:8767/site/ask.html","success","0","2","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","inputs: Follow the AICR example , inspect an OCI package , or review Kubernetes YAML or an existing app . 1. For Helm, choose the question and chart Choose a question What will this install, and what must already exist? Did Helm ignor","http://127.0.0.1:8767/site/ask.html"
"developer","developer-094","action","YAML","D-A3","inspect plain Kubernetes YAML","http://127.0.0.1:8767/site/charts/index.html","success","0","33","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","published package versions Start here Status Check first Flattens as plain YAML? Packaged configurations by version eks-h100-training-kubeflow AI platform entry, from an AICR recipe v0.14.0 Read the entry EKS, H100 nodes, Kubeflo","http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-095","action","YAML","D-A3","inspect plain Kubernetes YAML","http://127.0.0.1:8767/site/try.html","success","0","32","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/try.html","Try Redis · Config Workshop","required Secret and the checks for this configuration. Read the full Kubernetes YAML · Read the recorded inputs and requirements · Read the anonymous run result You have finished the first example You now have readable Kubernetes file","http://127.0.0.1:8767/site/try.html"
"developer","developer-096","action","YAML","D-A3","inspect plain Kubernetes YAML","http://127.0.0.1:8767/site/testing.html","success","0","32","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/testing.html","Worked Examples · Config Workshop","of · GitHub source · Publication and import proof · ConfigHub example Kubernetes YAML or an existing app Start with the existing-app guide. Upload four ordinary Kubernetes files, read the four ConfigHub Units back, and compare them wit","http://127.0.0.1:8767/site/testing.html"
"developer","developer-097","action","YAML","D-A3","inspect plain Kubernetes YAML","http://127.0.0.1:8767/site/how-it-works.html","success","0","1","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/how-it-works.html","Choose How To Deploy It · Config Workshop","om Helm, an AICR recipe for AI infrastructure, cub installer, OCI, or plain YAML. You can stop with local files, publish them directly as OCI, or save them in ConfigHub and publish a reviewed release OCI later. ConfigHub stores yo","http://127.0.0.1:8767/site/how-it-works.html"
"developer","developer-098","action","YAML","D-A3","inspect plain Kubernetes YAML","http://127.0.0.1:8767/site/docs.html","success","0","2","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/docs.html","Docs · Config Workshop","ers your own Helm values, AICR recipes for AI infrastructure, OCI, or Kubernetes YAML. How do I check my own Helm values or a result I do not understand? Build a local prompt for the AI assistant you already use. Private charts and val","http://127.0.0.1:8767/site/docs.html"
"developer","developer-099","action","YAML","D-A3","inspect plain Kubernetes YAML","http://127.0.0.1:8767/site/confighub.html","success","1","3","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/guides.html","Guides · Config Workshop","es, an AICR recipe for AI infrastructure, an existing OCI package, or Kubernetes YAML. Each example carries the commands and the evidence for one worked flow, including promotions, fleet rollouts, and policy checks. Open Helm, AICR, OC","http://127.0.0.1:8767/site/confighub.html -> http://127.0.0.1:8767/site/guides.html"
"developer","developer-100","action","OCI","D-A4","write reviewed objects as OCI","http://127.0.0.1:8767/site/index.html","success","0","2","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/index.html","Config Workshop · Understand and test your configuration","s Check my config Catalog Deployment Docs FAQ ConfigHub Helm · AICR · OCI packages Detect and Stop Config Drift Search the Catalog when we already cover your chart and version. Use Check my config when you have your own val","http://127.0.0.1:8767/site/index.html"
"developer","developer-101","action","OCI","D-A4","write reviewed objects as OCI","http://127.0.0.1:8767/site/guides.html","success","1","3","no","3","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/testing.html","Worked Examples · Config Workshop","en the plugin or kustomize is missing. $ cub installer setup \ --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --work-dir ./redis \ --non-interacti","http://127.0.0.1:8767/site/guides.html -> http://127.0.0.1:8767/site/testing.html"
"developer","developer-102","action","OCI","D-A4","write reviewed objects as OCI","http://127.0.0.1:8767/site/ask.html","success","1","4","no","3","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/how-it-works.html#now-deploy","Choose How To Deploy It · Config Workshop","come from Helm, an AICR recipe for AI infrastructure, cub installer, OCI, or plain YAML. You can stop with local files, publish them directly as OCI, or save them in ConfigHub and publish a reviewed release OCI later. Conf","http://127.0.0.1:8767/site/ask.html -> http://127.0.0.1:8767/site/how-it-works.html#now-deploy"
"developer","developer-103","action","OCI","D-A4","write reviewed objects as OCI","http://127.0.0.1:8767/site/charts/index.html","partial","2","35","no","3","no","3","3","no","no","bookmark","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","compare it with an older version, an installed release, local files, OCI, Git, or live Kubernetes output. A useful public result can become a new test, configuration, variant, or named warning in the Catalog. AI platform e","http://127.0.0.1:8767/site/charts/index.html -> http://127.0.0.1:8767/site/charts/argo-cd-argo-workflows-1-0-14.html#matrix-options -> http://127.0.0.1:8767/site/sh/argo-cd-argo-workflows-1-0-14/controller-default-reviewed/try.sh"
"developer","developer-104","action","OCI","D-A4","write reviewed objects as OCI","http://127.0.0.1:8767/site/try.html","success","0","32","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/try.html","Try Redis · Config Workshop","ide a Kubernetes Secret before deployment. cub installer setup --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --work-dir ./redis \ --namespace red","http://127.0.0.1:8767/site/try.html"
"developer","developer-105","action","OCI","D-A4","write reviewed objects as OCI","http://127.0.0.1:8767/site/testing.html","success","0","1","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/testing.html","Worked Examples · Config Workshop","en the plugin or kustomize is missing. $ cub installer setup \ --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --work-dir ./redis \ --non-interacti","http://127.0.0.1:8767/site/testing.html"
"developer","developer-106","action","OCI","D-A4","write reviewed objects as OCI","http://127.0.0.1:8767/site/how-it-works.html","success","0","2","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/how-it-works.html","Choose How To Deploy It · Config Workshop","come from Helm, an AICR recipe for AI infrastructure, cub installer, OCI, or plain YAML. You can stop with local files, publish them directly as OCI, or save them in ConfigHub and publish a reviewed release OCI later. Conf","http://127.0.0.1:8767/site/how-it-works.html"
"developer","developer-107","action","OCI","D-A4","write reviewed objects as OCI","http://127.0.0.1:8767/site/docs.html","success","1","4","no","2","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/how-it-works.html#now-deploy","Choose How To Deploy It · Config Workshop","come from Helm, an AICR recipe for AI infrastructure, cub installer, OCI, or plain YAML. You can stop with local files, publish them directly as OCI, or save them in ConfigHub and publish a reviewed release OCI later. Conf","http://127.0.0.1:8767/site/docs.html -> http://127.0.0.1:8767/site/how-it-works.html#now-deploy"
"developer","developer-108","action","OCI","D-A4","write reviewed objects as OCI","http://127.0.0.1:8767/site/confighub.html","success","2","4","no","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/how-it-works.html#now-deploy","Choose How To Deploy It · Config Workshop","come from Helm, an AICR recipe for AI infrastructure, cub installer, OCI, or plain YAML. You can stop with local files, publish them directly as OCI, or save them in ConfigHub and publish a reviewed release OCI later. Conf","http://127.0.0.1:8767/site/confighub.html -> http://127.0.0.1:8767/site/ask.html -> http://127.0.0.1:8767/site/how-it-works.html#now-deploy"
"developer","developer-109","recovery","Helm","D-R1","recover when my chart is missing","http://127.0.0.1:8767/site/index.html","success","1","4","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","covers your exact chart and version. Use this page when your chart is missing from the Catalog. It also handles your own values, a different version, an installed release, a comparison, or a result you do not understand. The pr","http://127.0.0.1:8767/site/index.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-110","recovery","Helm","D-R1","recover when my chart is missing","http://127.0.0.1:8767/site/guides.html","success","1","39","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","er than a chart? The AI platform entries are at the top of this page. Chart not listed here? Any public chart still renders locally with no account: helm template rel <chart> -f your-values.yaml --include-crds . Check one question about","http://127.0.0.1:8767/site/guides.html -> http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-111","recovery","Helm","D-R1","recover when my chart is missing","http://127.0.0.1:8767/site/ask.html","success","0","38","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","covers your exact chart and version. Use this page when your chart is missing from the Catalog. It also handles your own values, a different version, an installed release, a comparison, or a result you do not understand. The pr","http://127.0.0.1:8767/site/ask.html"
"developer","developer-112","recovery","Helm","D-R1","recover when my chart is missing","http://127.0.0.1:8767/site/charts/index.html","success","0","34","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","er than a chart? The AI platform entries are at the top of this page. Chart not listed here? Any public chart still renders locally with no account: helm template rel <chart> -f your-values.yaml --include-crds . Check one question about","http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-113","recovery","Helm","D-R1","recover when my chart is missing","http://127.0.0.1:8767/site/try.html","success","1","8","no","2","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","er than a chart? The AI platform entries are at the top of this page. Chart not listed here? Any public chart still renders locally with no account: helm template rel <chart> -f your-values.yaml --include-crds . Check one question about","http://127.0.0.1:8767/site/try.html -> http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-114","recovery","Helm","D-R1","recover when my chart is missing","http://127.0.0.1:8767/site/testing.html","success","0","1","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/testing.html","Worked Examples · Config Workshop","ed scripts stop before doing any work when the plugin or kustomize is missing. $ cub installer setup \ --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \","http://127.0.0.1:8767/site/testing.html"
"developer","developer-115","recovery","Helm","D-R1","recover when my chart is missing","http://127.0.0.1:8767/site/how-it-works.html","success","1","4","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","er than a chart? The AI platform entries are at the top of this page. Chart not listed here? Any public chart still renders locally with no account: helm template rel <chart> -f your-values.yaml --include-crds . Check one question about","http://127.0.0.1:8767/site/how-it-works.html -> http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-116","recovery","Helm","D-R1","recover when my chart is missing","http://127.0.0.1:8767/site/docs.html","success","1","11","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","er than a chart? The AI platform entries are at the top of this page. Chart not listed here? Any public chart still renders locally with no account: helm template rel <chart> -f your-values.yaml --include-crds . Check one question about","http://127.0.0.1:8767/site/docs.html -> http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-117","recovery","Helm","D-R1","recover when my chart is missing","http://127.0.0.1:8767/site/confighub.html","success","1","14","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/charts/index.html","Component Catalog · Config Workshop","er than a chart? The AI platform entries are at the top of this page. Chart not listed here? Any public chart still renders locally with no account: helm template rel <chart> -f your-values.yaml --include-crds . Check one question about","http://127.0.0.1:8767/site/confighub.html -> http://127.0.0.1:8767/site/charts/index.html"
"developer","developer-118","recovery","Helm","D-R2","find why Helm ignored my value","http://127.0.0.1:8767/site/index.html","success","0","3","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/index.html","Config Workshop · Understand and test your configuration","environments or clusters. 01 Check the render See the exact objects, ignored values, risky defaults, prerequisites, and chart-specific setup before deployment. Why did Helm ignore my values? runs on your laptop 02 Pin the pack","http://127.0.0.1:8767/site/index.html"
"developer","developer-119","recovery","Helm","D-R2","find why Helm ignored my value","http://127.0.0.1:8767/site/guides.html","success","3","35","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","guide Open the Helm investigation guide for worked examples covering ignored values, upgrade risk, lifecycle work, upstream republishing, and exact rollback records. This page runs in your browser. It has no telemetry and send","http://127.0.0.1:8767/site/guides.html -> http://127.0.0.1:8767/site/testing.html -> http://127.0.0.1:8767/site/d/data/helm-catalog-readmes/spaces/byo-nginx-ai-values-24-0-2-reviewed/README.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-120","recovery","Helm","D-R2","find why Helm ignored my value","http://127.0.0.1:8767/site/ask.html","success","0","31","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","guide Open the Helm investigation guide for worked examples covering ignored values, upgrade risk, lifecycle work, upstream republishing, and exact rollback records. This page runs in your browser. It has no telemetry and send","http://127.0.0.1:8767/site/ask.html"
"developer","developer-121","recovery","Helm","D-R2","find why Helm ignored my value","http://127.0.0.1:8767/site/charts/index.html","success","2","13","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","guide Open the Helm investigation guide for worked examples covering ignored values, upgrade risk, lifecycle work, upstream republishing, and exact rollback records. This page runs in your browser. It has no telemetry and send","http://127.0.0.1:8767/site/charts/index.html -> http://127.0.0.1:8767/site/how-it-works.html#setting-sources -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-122","recovery","Helm","D-R2","find why Helm ignored my value","http://127.0.0.1:8767/site/try.html","success","3","17","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","guide Open the Helm investigation guide for worked examples covering ignored values, upgrade risk, lifecycle work, upstream republishing, and exact rollback records. This page runs in your browser. It has no telemetry and send","http://127.0.0.1:8767/site/try.html -> http://127.0.0.1:8767/site/testing.html -> http://127.0.0.1:8767/site/d/data/helm-catalog-readmes/spaces/byo-nginx-ai-values-24-0-2-reviewed/README.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-123","recovery","Helm","D-R2","find why Helm ignored my value","http://127.0.0.1:8767/site/testing.html","success","2","17","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","guide Open the Helm investigation guide for worked examples covering ignored values, upgrade risk, lifecycle work, upstream republishing, and exact rollback records. This page runs in your browser. It has no telemetry and send","http://127.0.0.1:8767/site/testing.html -> http://127.0.0.1:8767/site/d/data/helm-catalog-readmes/spaces/byo-nginx-ai-values-24-0-2-reviewed/README.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-124","recovery","Helm","D-R2","find why Helm ignored my value","http://127.0.0.1:8767/site/how-it-works.html","success","1","14","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","guide Open the Helm investigation guide for worked examples covering ignored values, upgrade risk, lifecycle work, upstream republishing, and exact rollback records. This page runs in your browser. It has no telemetry and send","http://127.0.0.1:8767/site/how-it-works.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-125","recovery","Helm","D-R2","find why Helm ignored my value","http://127.0.0.1:8767/site/docs.html","success","1","15","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","guide Open the Helm investigation guide for worked examples covering ignored values, upgrade risk, lifecycle work, upstream republishing, and exact rollback records. This page runs in your browser. It has no telemetry and send","http://127.0.0.1:8767/site/docs.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-126","recovery","Helm","D-R2","find why Helm ignored my value","http://127.0.0.1:8767/site/confighub.html","success","3","18","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","guide Open the Helm investigation guide for worked examples covering ignored values, upgrade risk, lifecycle work, upstream republishing, and exact rollback records. This page runs in your browser. It has no telemetry and send","http://127.0.0.1:8767/site/confighub.html -> http://127.0.0.1:8767/site/d/data/byo-helm-values-review/public-and-confighub.html -> http://127.0.0.1:8767/site/d/data/helm-catalog-readmes/spaces/byo-nginx-ai-values-24-0-2-reviewed/README.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-127","recovery","Helm","D-R3","keep a private configuration private","http://127.0.0.1:8767/site/index.html","success","1","35","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","its answer against the Catalog. The work stays on your machine. For a private chart, choose No, keep this investigation private . Keep secrets out of the prompt. GitHub opens only if you choose to report a problem with a public","http://127.0.0.1:8767/site/index.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-128","recovery","Helm","D-R3","keep a private configuration private","http://127.0.0.1:8767/site/guides.html","success","1","34","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","its answer against the Catalog. The work stays on your machine. For a private chart, choose No, keep this investigation private . Keep secrets out of the prompt. GitHub opens only if you choose to report a problem with a public","http://127.0.0.1:8767/site/guides.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-129","recovery","Helm","D-R3","keep a private configuration private","http://127.0.0.1:8767/site/ask.html","success","0","1","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","its answer against the Catalog. The work stays on your machine. For a private chart, choose No, keep this investigation private . Keep secrets out of the prompt. GitHub opens only if you choose to report a problem with a public","http://127.0.0.1:8767/site/ask.html"
"developer","developer-130","recovery","Helm","D-R3","keep a private configuration private","http://127.0.0.1:8767/site/charts/index.html","success","1","5","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","its answer against the Catalog. The work stays on your machine. For a private chart, choose No, keep this investigation private . Keep secrets out of the prompt. GitHub opens only if you choose to report a problem with a public","http://127.0.0.1:8767/site/charts/index.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-131","recovery","Helm","D-R3","keep a private configuration private","http://127.0.0.1:8767/site/try.html","success","1","8","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","its answer against the Catalog. The work stays on your machine. For a private chart, choose No, keep this investigation private . Keep secrets out of the prompt. GitHub opens only if you choose to report a problem with a public","http://127.0.0.1:8767/site/try.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-132","recovery","Helm","D-R3","keep a private configuration private","http://127.0.0.1:8767/site/testing.html","success","3","8","no","2","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","its answer against the Catalog. The work stays on your machine. For a private chart, choose No, keep this investigation private . Keep secrets out of the prompt. GitHub opens only if you choose to report a problem with a public","http://127.0.0.1:8767/site/testing.html -> http://127.0.0.1:8767/site/d/docs/demo/kubara/local-platform.html -> http://127.0.0.1:8767/site/d/examples/kubara/local-platform/README.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-133","recovery","Helm","D-R3","keep a private configuration private","http://127.0.0.1:8767/site/how-it-works.html","success","1","8","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","its answer against the Catalog. The work stays on your machine. For a private chart, choose No, keep this investigation private . Keep secrets out of the prompt. GitHub opens only if you choose to report a problem with a public","http://127.0.0.1:8767/site/how-it-works.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-134","recovery","Helm","D-R3","keep a private configuration private","http://127.0.0.1:8767/site/docs.html","success","2","36","no","2","no","3","3","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","its answer against the Catalog. The work stays on your machine. For a private chart, choose No, keep this investigation private . Keep secrets out of the prompt. GitHub opens only if you choose to report a problem with a public","http://127.0.0.1:8767/site/docs.html -> http://127.0.0.1:8767/site/charts/index.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-135","recovery","Helm","D-R3","keep a private configuration private","http://127.0.0.1:8767/site/confighub.html","success","1","35","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","its answer against the Catalog. The work stays on your machine. For a private chart, choose No, keep this investigation private . Keep secrets out of the prompt. GitHub opens only if you choose to report a problem with a public","http://127.0.0.1:8767/site/confighub.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-136","recovery","Helm","D-R4","find what to do after a surprising render","http://127.0.0.1:8767/site/index.html","success","0","34","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/index.html","Config Workshop · Understand and test your configuration","e Check my config when you have your own values, a new version, or an unexpected result. The Catalog keeps exact versions, useful configurations, checks, and known limits. Retained versions stay pullable from this catalog's regist","http://127.0.0.1:8767/site/index.html"
"developer","developer-137","recovery","Helm","D-R4","find what to do after a surprising render","http://127.0.0.1:8767/site/guides.html","success","1","9","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","the answer Open this chart in the Catalog. Each test says Checked or Not checked . Not checked means that we have not verified the claim. Check this chart in the Catalog If the Catalog already answers your case, use its package, i","http://127.0.0.1:8767/site/guides.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-138","recovery","Helm","D-R4","find what to do after a surprising render","http://127.0.0.1:8767/site/ask.html","success","0","7","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","the answer Open this chart in the Catalog. Each test says Checked or Not checked . Not checked means that we have not verified the claim. Check this chart in the Catalog If the Catalog already answers your case, use its package, i","http://127.0.0.1:8767/site/ask.html"
"developer","developer-139","recovery","Helm","D-R4","find what to do after a surprising render","http://127.0.0.1:8767/site/charts/index.html","success","1","5","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8767/site/ask.html","Check my config · Config Workshop","the answer Open this chart in the Catalog. Each test says Checked or Not checked . Not checked means that we have not verified the claim. Check this chart in the Catalog If the Catalog already answers your case, use its package, i","http://127.0.0.1:8767/site/charts/index.html -> http://127.0.0.1:8767/site/ask.html"
"developer","developer-140","recovery","Helm","D-R4","find what to do after a surprising render","http://127.0.0.1:8767/site/try.html","success","0","7","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8767/site/try.html","Try Redis · Config Workshop","se how to deploy the reviewed result . For your own Helm values or an unexpected result, check your configuration with your AI assistant . Other paths: choose a Helm, AICR, OCI, YAML, promotion, or fleet example , continue the det","http://127.0.0.1:8767/site/try.html"
