"persona","run_id","max_clicks","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"developer","developer-172","3","recovery","Helm","D-R4","find what to do after a surprising render","http://127.0.0.1:8766/site/try.html","success","0","5","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/try.html","Try Redis · Config Workshop","se how to deploy the reviewed result . For your own Helm values or an unexpected result, check your configuration with your AI assistant . Other paths: choose a Helm, AICR, OCI, YAML, promotion, or fleet example , continue the det","http://127.0.0.1:8766/site/try.html"
"developer","developer-173","3","recovery","Helm","D-R4","find what to do after a surprising render","http://127.0.0.1:8766/site/testing.html","success","1","8","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html#ai-values","Check my config · Config Workshop","eep.&rdquo; Use this page for your own chart, values, new version, or unexpected result. Use the Catalog when we have already tested the exact chart and version. In the website: build local instructions for the AI assistant you al","http://127.0.0.1:8766/site/testing.html -> http://127.0.0.1:8766/site/ask.html#ai-values"
"developer","developer-174","3","recovery","Helm","D-R4","find what to do after a surprising render","http://127.0.0.1:8766/site/how-it-works.html","success","1","9","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","eep.&rdquo; Use this page for your own chart, values, new version, or unexpected result. Use the Catalog when we have already tested the exact chart and version. In the website: build local instructions for the AI assistant you al","http://127.0.0.1:8766/site/how-it-works.html -> http://127.0.0.1:8766/site/ask.html"
"developer","developer-175","3","recovery","Helm","D-R4","find what to do after a surprising render","http://127.0.0.1:8766/site/docs.html","success","1","34","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html#check-command","Check my config · Config Workshop","eep.&rdquo; Use this page for your own chart, values, new version, or unexpected result. Use the Catalog when we have already tested the exact chart and version. In the website: build local instructions for the AI assistant you al","http://127.0.0.1:8766/site/docs.html -> http://127.0.0.1:8766/site/ask.html#check-command"
"developer","developer-176","3","recovery","Helm","D-R4","find what to do after a surprising render","http://127.0.0.1:8766/site/confighub.html","success","1","34","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","eep.&rdquo; Use this page for your own chart, values, new version, or unexpected result. Use the Catalog when we have already tested the exact chart and version. In the website: build local instructions for the AI assistant you al","http://127.0.0.1:8766/site/confighub.html -> http://127.0.0.1:8766/site/ask.html"
"developer","developer-177","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/index.html","success","1","10","no","3","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Check my config Promote my config Deployment Docs ConfigHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration you approved. ConfigHub keeps it with its source, checks","http://127.0.0.1:8766/site/index.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-178","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/guides.html","success","1","10","no","3","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Check my config Promote my config Deployment Docs ConfigHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration you approved. ConfigHub keeps it with its source, checks","http://127.0.0.1:8766/site/guides.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-179","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/ai.html","success","1","9","no","3","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Check my config Promote my config Deployment Docs ConfigHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration you approved. ConfigHub keeps it with its source, checks","http://127.0.0.1:8766/site/ai.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-180","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/ask.html","success","0","9","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","d I provide, and what I run now. Tell me what matters, then give me a reviewed result I can keep.&rdquo; Use this page for your own chart, values, new version, or unexpected result. Use the Catalog when we have already tested th","http://127.0.0.1:8766/site/ask.html"
"developer","developer-181","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/promote.html","success","1","10","no","2","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Check my config Promote my config Deployment Docs ConfigHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration you approved. ConfigHub keeps it with its source, checks","http://127.0.0.1:8766/site/promote.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-182","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/charts/index.html","success","1","7","no","2","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/charts/argo-cd-argo-workflows-1-0-14.html#matrix-options","argo-cd/argo-workflows 1.0.14 · Config Workshop","hart and version Try the package Plan an upgrade or promotion Already reviewed the result? Keep it in ConfigHub when you need history, variants, approvals, or delivery. What this page gives you Every chart page follows the same","http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/charts/argo-cd-argo-workflows-1-0-14.html#matrix-options"
"developer","developer-183","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/try.html","success","2","33","no","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Check my config Promote my config Deployment Docs ConfigHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration you approved. ConfigHub keeps it with its source, checks","http://127.0.0.1:8766/site/try.html -> http://127.0.0.1:8766/site/how-it-works.html#now-deploy -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-184","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/testing.html","success","0","31","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/testing.html","Worked Examples · Config Workshop","shape An anonymous pull of the retained AICR platform, followed by a reviewed seven-Application CPU-starter selection and a checked local OCI. Read the detailed record . ORAS and a laptop. No GPU, cloud account, NGC key, Config","http://127.0.0.1:8766/site/testing.html"
"developer","developer-185","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/how-it-works.html","success","1","2","no","3","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Check my config Promote my config Deployment Docs ConfigHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration you approved. ConfigHub keeps it with its source, checks","http://127.0.0.1:8766/site/how-it-works.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-186","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/docs.html","success","0","1","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/docs.html","Docs · Config Workshop","ocal files, OCI, and ConfigHub choices in one sequence. How do I turn reviewed files into a deployable OCI? Choose the local OCI or ConfigHub release path, then let Argo CD or Flux pull the reviewed objects. What happens to hook","http://127.0.0.1:8766/site/docs.html"
"developer","developer-187","3","conversion","Helm","D-X1","save a reviewed result for my team","http://127.0.0.1:8766/site/confighub.html","success","0","2","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Check my config Promote my config Deployment Docs ConfigHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration you approved. ConfigHub keeps it with its source, checks","http://127.0.0.1:8766/site/confighub.html"
"developer","developer-188","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/index.html","success","0","2","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/index.html","Config Workshop · Understand and test your configuration","touched $ cub installer setup \ --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --namespace redis --work-dir ./redis \ --non-interactive --output-","http://127.0.0.1:8766/site/index.html"
"developer","developer-189","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/guides.html","success","1","3","no","1","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","a current result. The same process applies to a platform component, a developer tool, or an application. Each can move independently while ConfigHub checks what the destination already uses. An upgrade can fail because it c","http://127.0.0.1:8766/site/guides.html -> http://127.0.0.1:8766/site/promote.html"
"developer","developer-190","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/ai.html","success","0","34","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/ai.html","AI with review and evidence · Config Workshop","pull of the immutable public OCI, and a ConfigHub base with a linked development variant. It does not claim a Kubernetes apply, health check, upgrade, rollback, or GitOps delivery. Open the Timoni Redis record · Read the ConfigHub","http://127.0.0.1:8766/site/ai.html"
"developer","developer-191","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/ask.html","success","0","33","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","YAML Other common jobs Render and inspect without applying · Compare development and production · Handle hooks and CRD ordering · Read delivery limits Start with a chart and values Choose one question. This form does not upload a","http://127.0.0.1:8766/site/ask.html"
"developer","developer-192","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/promote.html","success","0","34","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","a current result. The same process applies to a platform component, a developer tool, or an application. Each can move independently while ConfigHub checks what the destination already uses. An upgrade can fail because it c","http://127.0.0.1:8766/site/promote.html"
"developer","developer-193","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/charts/index.html","success","0","2","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/charts/index.html","Component Catalog · Config Workshop","free build and anonymous OCI pull passed. A ConfigHub base and linked development variant exist. Kubernetes apply, health, upgrade, rollback, and GitOps have not run. Read the Timoni Redis entry · Read the ConfigHub base guide · Re","http://127.0.0.1:8766/site/charts/index.html"
"developer","developer-194","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/try.html","success","1","6","no","1","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","a current result. The same process applies to a platform component, a developer tool, or an application. Each can move independently while ConfigHub checks what the destination already uses. An upgrade can fail because it c","http://127.0.0.1:8766/site/try.html -> http://127.0.0.1:8766/site/promote.html"
"developer","developer-195","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/testing.html","success","0","5","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/testing.html","Worked Examples · Config Workshop","ame objects go into ConfigHub. There you change a value, move it from development to staging, and roll it back. Keep the result in ConfigHub . If you do not want Redis, choose the input you have below. Every path ends with exact fi","http://127.0.0.1:8766/site/testing.html"
"developer","developer-196","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/how-it-works.html","success","1","6","no","2","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","a current result. The same process applies to a platform component, a developer tool, or an application. Each can move independently while ConfigHub checks what the destination already uses. An upgrade can fail because it c","http://127.0.0.1:8766/site/how-it-works.html -> http://127.0.0.1:8766/site/promote.html"
"developer","developer-197","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/docs.html","success","0","5","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/docs.html","Docs · Config Workshop","tion How do I make environment variants? Create, compare, and promote development and production variants. How do I test a change before promotion? Compare the current and proposed Kubernetes objects in your browser. The result nam","http://127.0.0.1:8766/site/docs.html"
"developer","developer-198","3","conversion","Helm","D-X2","compare development and production","http://127.0.0.1:8766/site/confighub.html","success","0","32","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","t change. ConfigHub shows exact diffs, promotes reviewed changes from development to production, and compares approved configuration with your clusters. Keep a reviewed result in ConfigHub Open the tutorial New to cub ? Install the","http://127.0.0.1:8766/site/confighub.html"
"developer","developer-199","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/index.html","success","0","32","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/index.html","Config Workshop · Understand and test your configuration","RIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Helm first · AICR, Timoni, OCI and YAML examples See What Your Configuration Will Do See the exact Kubernetes obj","http://127.0.0.1:8766/site/index.html"
"developer","developer-200","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/guides.html","success","0","32","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/guides.html","Guides · Config Workshop","RIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Learn this by doing it Three guides, shortest first. Each one runs real commands against real packages, so you fi","http://127.0.0.1:8766/site/guides.html"
"developer","developer-201","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/ai.html","success","0","1","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/ai.html","AI with review and evidence · Config Workshop","RIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Use Config Workshop with your AI agent Give Claude, Codex, or another coding agent one configuration question. Th","http://127.0.0.1:8766/site/ai.html"
"developer","developer-202","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/ask.html","success","0","2","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","RIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Is my configuration right? &ldquo;Here is the chart and values my AI produced. Compare them with the chart defaul","http://127.0.0.1:8766/site/ask.html"
"developer","developer-203","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/promote.html","success","0","2","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","Promote my config · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment","http://127.0.0.1:8766/site/promote.html"
"developer","developer-204","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/charts/index.html","success","0","3","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/charts/index.html","Component Catalog · Config Workshop","RIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Find a Tested Configuration Runs on your laptop Choose a tested starting configuration for a Helm component, a ty","http://127.0.0.1:8766/site/charts/index.html"
"developer","developer-205","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/try.html","success","0","5","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/try.html","Try Redis · Config Workshop","RIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Try a simple example: Redis Runs on your laptop Render one reviewed Redis configuration and inspect the 14 Kubern","http://127.0.0.1:8766/site/try.html"
"developer","developer-206","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/testing.html","success","0","33","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/testing.html","Worked Examples · Config Workshop","RIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Find a starting configuration Runs on your laptop Start with the job you need done. Choose a tested component or","http://127.0.0.1:8766/site/testing.html"
"developer","developer-207","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/how-it-works.html","success","0","33","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/how-it-works.html","Choose How To Deploy It · Config Workshop","RIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Choose how to deploy it Come here after you have inspected the Kubernetes objects. They may have come from Helm,","http://127.0.0.1:8766/site/how-it-works.html"
"developer","developer-208","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/docs.html","success","0","32","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/docs.html","Docs · Config Workshop","RIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Find instructions for the step you are doing Choose the question closest to your current work. Each link opens th","http://127.0.0.1:8766/site/docs.html"
"developer","developer-209","3","conversion","Helm","D-X3","promote a reviewed change","http://127.0.0.1:8766/site/confighub.html","success","0","1","yes","2","no","2","2","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","RIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration y","http://127.0.0.1:8766/site/confighub.html"
"developer","developer-210","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/index.html","success","1","3","no","2","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/index.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-211","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/guides.html","success","1","4","no","2","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/guides.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-212","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/ai.html","success","1","4","no","2","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/ai.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-213","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/ask.html","success","1","3","no","3","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/ask.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-214","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/promote.html","success","1","37","no","3","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/promote.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-215","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/charts/index.html","success","2","35","no","2","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/how-it-works.html#setting-sources -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-216","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/try.html","success","1","38","no","3","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/try.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-217","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/testing.html","success","2","4","no","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/testing.html -> http://127.0.0.1:8766/site/d/data/helm-catalog-readmes/spaces/byo-nginx-ai-values-24-0-2-reviewed/README.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-218","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/how-it-works.html","success","1","4","no","3","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/how-it-works.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-219","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/docs.html","success","1","4","no","3","yes","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/docs.html -> http://127.0.0.1:8766/site/confighub.html"
"developer","developer-220","3","conversion","Helm","D-X4","continue into ConfigHub","http://127.0.0.1:8766/site/confighub.html","success","0","3","yes","3","no","3","3","yes","yes","signup","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/confighub.html"
"developer","developer-221","3","action","Helm","D-A5","check whether my exact change can move safely","http://127.0.0.1:8766/site/index.html","success","1","4","no","0","yes","4","4","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","b Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. The same proces","http://127.0.0.1:8766/site/index.html -> http://127.0.0.1:8766/site/promote.html"
"developer","developer-222","3","action","Helm","D-A5","check whether my exact change can move safely","http://127.0.0.1:8766/site/guides.html","success","3","43","no","0","no","4","4","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","b Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. The same proces","http://127.0.0.1:8766/site/guides.html -> http://127.0.0.1:8766/site/try.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/promote.html"
"developer","developer-223","3","action","Helm","D-A5","check whether my exact change can move safely","http://127.0.0.1:8766/site/ai.html","success","2","37","no","0","yes","4","4","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","b Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. The same proces","http://127.0.0.1:8766/site/ai.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/promote.html"
"developer","developer-224","3","action","Helm","D-A5","check whether my exact change can move safely","http://127.0.0.1:8766/site/ask.html","fail","3","43","no","0","no","0","4","no","no","leave","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","rt defaults, the Catalog, and optionally the current deployment. Show exact changes and check credentials, permissions, images, storage, hooks, and CRDs. What Happens to a Public Question Submit only a public chart after you have a","http://127.0.0.1:8766/site/ask.html -> http://127.0.0.1:8766/site/ask.html#fleet-image -> http://127.0.0.1:8766/site/ask.html#build-prompt -> http://127.0.0.1:8766/site/ask.html#ignored-values"
"developer","developer-225","3","action","Helm","D-A5","check whether my exact change can move safely","http://127.0.0.1:8766/site/promote.html","success","0","1","yes","4","no","4","4","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","b Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. The same proces","http://127.0.0.1:8766/site/promote.html"
"developer","developer-226","3","action","Helm","D-A5","check whether my exact change can move safely","http://127.0.0.1:8766/site/charts/index.html","success","1","5","no","1","yes","4","4","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","b Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. The same proces","http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/promote.html"
"developer","developer-227","3","action","Helm","D-A5","check whether my exact change can move safely","http://127.0.0.1:8766/site/try.html","success","2","13","no","0","yes","4","4","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","b Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. The same proces","http://127.0.0.1:8766/site/try.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/promote.html"
"developer","developer-228","3","action","Helm","D-A5","check whether my exact change can move safely","http://127.0.0.1:8766/site/testing.html","success","3","19","no","1","no","4","4","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","b Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. The same proces","http://127.0.0.1:8766/site/testing.html -> http://127.0.0.1:8766/site/d/data/helm-catalog-readmes/spaces/byo-nginx-ai-values-24-0-2-reviewed/README.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/promote.html"
"developer","developer-229","3","action","Helm","D-A5","check whether my exact change can move safely","http://127.0.0.1:8766/site/how-it-works.html","success","2","18","no","0","yes","4","4","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","b Can I promote this configuration? Compare what you run now with the exact configuration you want to move. See what the next environment would receive, what still needs testing, and whether any target has a current result. The same proces","http://127.0.0.1:8766/site/how-it-works.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/promote.html"
"developer","developer-230","3","action","Helm","D-A5","check whether my exact change can move safely","http://127.0.0.1:8766/site/docs.html","fail","3","23","no","0","no","0","4","no","no","leave","http://127.0.0.1:8766/site/docs.html","Docs · Config Workshop","es. What are the difficult questions? The FAQ answers questions about safety, upgrades, hooks, AI, and current limits. More references Browse all technical references for every guide, evidence table, repository note, and gen","http://127.0.0.1:8766/site/docs.html -> http://127.0.0.1:8766/site/ask.html -> http://127.0.0.1:8766/site/ask.html#fleet-image -> http://127.0.0.1:8766/site/ask.html#build-prompt"
