"persona","run_id","max_clicks","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"developer","developer-249","3","conversion","YAML","D-X5","keep reviewed AI-written YAML as a shared base","https://confighub.github.io/helm-expt/site/try.html","success","0","16","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/try.html","Try Redis · Config Workshop","Nothing has been applied to a cluster. Next: choose how to deploy the reviewed result . For your own Helm values or an unexpected result, check your configuration with your AI assistant . Other paths: choose a Helm, AICR, OCI, YAML, pr","https://confighub.github.io/helm-expt/site/try.html"
"developer","developer-250","3","conversion","YAML","D-X5","keep reviewed AI-written YAML as a shared base","https://confighub.github.io/helm-expt/site/testing.html","success","2","148","no","2","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","ction, and compares approved configuration with your clusters. Keep a reviewed result in ConfigHub Open the tutorial New to cub ? Install the cub CLI first. You can pull and render public catalog packages without an account. Commands t","https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/d/data/helm-catalog-readmes/spaces/plain-yaml-acme-web-base/README.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"developer","developer-251","3","conversion","YAML","D-X5","keep reviewed AI-written YAML as a shared base","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","21","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","configuration. It does not protect individual fields. 4. Deliver the reviewed result For a local test, apply the reviewed files with kubectl. For GitOps, let Argo CD or Flux pull the reviewed files from Git or OCI. With ConfigHub, pub","https://confighub.github.io/helm-expt/site/how-it-works.html"
"developer","developer-252","3","conversion","YAML","D-X5","keep reviewed AI-written YAML as a shared base","https://confighub.github.io/helm-expt/site/docs.html","success","1","39","no","2","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/how-it-works.html#now-deploy","Choose How To Deploy It · Config Workshop","configuration. It does not protect individual fields. 4. Deliver the reviewed result For a local test, apply the reviewed files with kubectl. For GitOps, let Argo CD or Flux pull the reviewed files from Git or OCI. With ConfigHub, pub","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#now-deploy"
"developer","developer-253","3","conversion","YAML","D-X5","keep reviewed AI-written YAML as a shared base","https://confighub.github.io/helm-expt/site/confighub.html","success","0","20","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","ction, and compares approved configuration with your clusters. Keep a reviewed result in ConfigHub Open the tutorial New to cub ? Install the cub CLI first. You can pull and render public catalog packages without an account. Commands t","https://confighub.github.io/helm-expt/site/confighub.html"
"gitops","gitops-001","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/index.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","s Catalog Check my config Promote my config Deployment Docs ConfigHub Helm first · AICR, OCI and YAML also supported See What Your Configuration Will Do See the exact Kubernetes objects before you deploy. Compare them with a","https://confighub.github.io/helm-expt/site/index.html"
"gitops","gitops-002","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/guides.html","success","1","34","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","er you have inspected the Kubernetes objects. They may have come from Helm, an AICR recipe for AI infrastructure, cub installer, OCI, or plain YAML. You can stop with local files, publish them directly as OCI, or save them i","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-003","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/ai.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","and other coding agents. npx skills add https://github.com/confighub/helm-expt/tree/main/skills/config-workshop You can also read the skill first . It does not grant credentials or apply configuration. It keeps private file","https://confighub.github.io/helm-expt/site/ai.html"
"gitops","gitops-004","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","hoose one question. This form does not upload a values file or render Helm in your browser. It builds instructions for the Claude, Codex, or other AI assistant already running on your machine. The assistant runs Helm locally","https://confighub.github.io/helm-expt/site/ask.html"
"gitops","gitops-005","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/promote.html","success","0","25","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","les are not uploaded, and you do not need an account. It does not run Helm, contact a cluster, execute a test, or promote anything. A finished Redis review loads automatically so you can see the result before adding your own","https://confighub.github.io/helm-expt/site/promote.html"
"gitops","gitops-006","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","26","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","tion Runs on your laptop Choose a tested starting configuration for a Helm component or an AI infrastructure stack. Helm is the largest section. Each chart page shows the values, rendered Kubernetes objects, required setup,","https://confighub.github.io/helm-expt/site/charts/index.html"
"gitops","gitops-007","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/try.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try Redis · Config Workshop","ler setup --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis@sha256:7ad5fa6de0aa9c29df8cd26650893ebae6ad149a7c5ac33a8beedf5b02e2ac33 \ --base reuse-existing-secret \ --work-dir ./redis \ --na","https://confighub.github.io/helm-expt/site/try.html"
"gitops","gitops-008","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/testing.html","success","0","23","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","tional jobs. In a hurry with your own chart? One command, no account: helm template rel <chart> -f your-values.yaml --include-crds . Then check the chart's catalog page for the hazards a render alone cannot show. 1. Start wi","https://confighub.github.io/helm-expt/site/testing.html"
"gitops","gitops-009","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","er you have inspected the Kubernetes objects. They may have come from Helm, an AICR recipe for AI infrastructure, cub installer, OCI, or plain YAML. You can stop with local files, publish them directly as OCI, or save them i","https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-010","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/docs.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","you need. Use these guides for commands and detailed instructions for Helm, AICR, OCI, YAML, and ConfigHub. Start with a configuration Can I try one simple package? Try Redis for a short local exercise with no server, cluste","https://confighub.github.io/helm-expt/site/docs.html"
"gitops","gitops-011","3","comprehension","Helm","O-C1","confirm this does not replace Helm","https://confighub.github.io/helm-expt/site/confighub.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop",". See one exact handoff A worked NGINX example starts with AI-written Helm values. The review keeps the requested three replicas, removes six risky settings, and produces 5 Kubernetes objects. We calculate one hash from thos","https://confighub.github.io/helm-expt/site/confighub.html"
"gitops","gitops-012","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/index.html","success","1","134","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/gitops-adopter-guide.html","Use ConfigHub With Argo CD Or Flux · Config Workshop","Use ConfigHub With Argo CD Or Flux · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment D","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/d/docs/user/gitops-adopter-guide.html"
"gitops","gitops-013","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/guides.html","success","1","38","no","0","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","egistry and reconciler. Publish the reviewed files as a rendered OCI. Argo CD or Flux can pull the same objects you inspected. See the working no-account OCI-in, change, OCI-out example . ConfigHub Import the files or OCI as a","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-014","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/ai.html","success","0","17","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","files, become OCI, or be kept as ConfigHub data and released through Argo CD or Flux? Read the agent processing model · Read the human deployment reference 5. Compare one non-Helm source The first Timoni entry retains Redis 8.","https://confighub.github.io/helm-expt/site/ai.html"
"gitops","gitops-015","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/ask.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","it? Can I upgrade this chart without breaking production? How should Argo CD or Flux handle this chart's hooks and CRDs? Where does this vulnerable image run, and how can I update it safely? Can I roll back to exactly what ran","https://confighub.github.io/helm-expt/site/ask.html"
"gitops","gitops-016","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/promote.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","hash stayed the same in the ConfigHub base, staging, and production. Argo CD then used the ConfigHub release digest and Kubernetes reported two ready replicas. Read the worked example · Check the recorded result Roll back the","https://confighub.github.io/helm-expt/site/promote.html"
"gitops","gitops-017","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","and evidence for that choice. Useful choices differ by chart. Redis, Argo CD, and kube-prometheus-stack do not need the same starting configurations. See where Helm values, later ConfigHub changes, install work, and live state","https://confighub.github.io/helm-expt/site/charts/index.html"
"gitops","gitops-018","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/try.html","success","0","17","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try Redis · Config Workshop","les locally. It does not apply those files to a cluster; use kubectl, Argo CD, or Flux for delivery. The generated scripts stop before doing any work when the plugin or kustomize is missing. 2. Render the Redis package The publ","https://confighub.github.io/helm-expt/site/try.html"
"gitops","gitops-019","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/testing.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","les locally. It does not apply those files to a cluster; use kubectl, Argo CD, or Flux for delivery. The generated scripts stop before doing any work when the plugin or kustomize is missing. $ cub installer setup \ --pull oci:/","https://confighub.github.io/helm-expt/site/testing.html"
"gitops","gitops-020","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","23","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","egistry and reconciler. Publish the reviewed files as a rendered OCI. Argo CD or Flux can pull the same objects you inspected. See the working no-account OCI-in, change, OCI-out example . ConfigHub Import the files or OCI as a","https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-021","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/docs.html","success","0","23","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","loyable OCI? Choose the local OCI or ConfigHub release path, then let Argo CD or Flux pull the reviewed objects. What happens to hooks and CRDs? See how required setup is recorded, ordered, tested, or blocked. Should I change t","https://confighub.github.io/helm-expt/site/docs.html"
"gitops","gitops-022","3","comprehension","Helm","O-C2","confirm Argo CD or Flux still delivers","https://confighub.github.io/helm-expt/site/confighub.html","success","1","39","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","egistry and reconciler. Publish the reviewed files as a rendered OCI. Argo CD or Flux can pull the same objects you inspected. See the working no-account OCI-in, change, OCI-out example . ConfigHub Import the files or OCI as a","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-023","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/index.html","success","2","59","no","1","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html#now-deploy","Choose How To Deploy It · Config Workshop","ion change the same field. These OCI artifacts have different jobs. A Catalog installer OCI is input to cub installer. A rendered OCI contains the exact local output. A ConfigHub release OCI contains reviewed revisions after required checks","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/ask.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#now-deploy"
"gitops","gitops-024","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/guides.html","partial","3","263","no","0","no","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/d/docs/user/inspect-oci-package.html","Inspect an existing OCI package · Config Workshop","mand is network-free. It reopens the committed AICR, Kubara, and Helm-source OCI layouts. It checks the committed public NGINX report against the publication receipt, installer definition, and recorded render. To pull and render t","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/d/docs/user/inspect-oci-package.html -> https://confighub.github.io/helm-expt/site/d/data/oci-inspection/summary.html"
"gitops","gitops-025","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/ai.html","success","1","130","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/deployment-reference.html","Technical Deployment Reference · Config Workshop","ole Keep the identities separate The base revision, exact object set, source OCI, ConfigHub Unit, and release OCI have different hashes. A receipt names both sides of a handoff and compares the objects. The Catalog does not treat","https://confighub.github.io/helm-expt/site/ai.html -> https://confighub.github.io/helm-expt/site/deployment-reference.html"
"gitops","gitops-026","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/ask.html","success","1","42","no","0","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html#now-deploy","Choose How To Deploy It · Config Workshop","ion change the same field. These OCI artifacts have different jobs. A Catalog installer OCI is input to cub installer. A rendered OCI contains the exact local output. A ConfigHub release OCI contains reviewed revisions after required checks","https://confighub.github.io/helm-expt/site/ask.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#now-deploy"
"gitops","gitops-027","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/promote.html","success","2","155","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","ion change the same field. These OCI artifacts have different jobs. A Catalog installer OCI is input to cub installer. A rendered OCI contains the exact local output. A ConfigHub release OCI contains reviewed revisions after required checks","https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/d/data/oci-deploy-stage-rollout-proof/summary.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-028","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/charts/index.html","success","2","151","no","0","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html#now-deploy","Choose How To Deploy It · Config Workshop","ion change the same field. These OCI artifacts have different jobs. A Catalog installer OCI is input to cub installer. A rendered OCI contains the exact local output. A ConfigHub release OCI contains reviewed revisions after required checks","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/charts/rook-release-rook-ceph-v1-19-5.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#now-deploy"
"gitops","gitops-029","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/try.html","partial","3","263","no","2","no","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/try.html","Try Redis · Config Workshop","xpects you to provide a Kubernetes Secret before deployment. Input: a Catalog installer OCI, pinned to the manifest digest in its publication receipt. Output: readable Kubernetes files plus a local configuration OCI at ./redis-25.oci . cub i","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/d/docs/user/inspect-oci-package.html -> https://confighub.github.io/helm-expt/site/d/data/oci-inspection/summary.html"
"gitops","gitops-030","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/testing.html","success","3","77","no","0","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","ion change the same field. These OCI artifacts have different jobs. A Catalog installer OCI is input to cub installer. A rendered OCI contains the exact local output. A ConfigHub release OCI contains reviewed revisions after required checks","https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/d/docs/user/inspect-oci-package.html -> https://confighub.github.io/helm-expt/site/d/data/oci-inspection/summary.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-031","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","24","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","ion change the same field. These OCI artifacts have different jobs. A Catalog installer OCI is input to cub installer. A rendered OCI contains the exact local output. A ConfigHub release OCI contains reviewed revisions after required checks","https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-032","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/docs.html","success","3","194","no","0","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","ion change the same field. These OCI artifacts have different jobs. A Catalog installer OCI is input to cub installer. A rendered OCI contains the exact local output. A ConfigHub release OCI contains reviewed revisions after required checks","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/d/docs/user/helm-presets-and-values.html -> https://confighub.github.io/helm-expt/site/d/docs/user/change-routing-before-oci.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-033","3","comprehension","OCI","O-C3","distinguish source, rendered, and ConfigHub release OCI","https://confighub.github.io/helm-expt/site/confighub.html","partial","3","266","no","1","no","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/d/docs/user/inspect-oci-package.html","Inspect an existing OCI package · Config Workshop","mand is network-free. It reopens the committed AICR, Kubara, and Helm-source OCI layouts. It checks the committed public NGINX report against the publication receipt, installer definition, and recorded render. To pull and render t","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/testing.html#managed -> https://confighub.github.io/helm-expt/site/d/docs/user/inspect-oci-package.html -> https://confighub.github.io/helm-expt/site/d/data/oci-inspection/summary.html"
"gitops","gitops-034","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/index.html","success","3","176","no","3","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","t. Before choosing a delivery path: check this exact chart's page for hooks, CRDs, pruning, and tested controller results. The named NGINX example has direct, Argo CD, and Flux receipts. Do not transfer those results to anot","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/d/docs/user/test-candidates-before-promotion.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-035","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/guides.html","success","1","36","no","1","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","/out . Check images, credentials, permissions, storage, CRDs, and any hooks reported by the command. If you omit --namespace , cub uses confighubplaceholder until a deployment variant supplies the real namespace. Hooks are o","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/testing.html"
"gitops","gitops-036","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/ai.html","success","0","20","yes","5","no","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","pt literally without losing behavior? Lifecycle and route Who handles hooks, CRDs, tests, waits, setup Jobs, Secrets, and destination requirements, and in what order? Retain and deliver Will the reviewed result stay as files","https://confighub.github.io/helm-expt/site/ai.html"
"gitops","gitops-037","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/ask.html","success","0","23","yes","5","no","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","nspect without applying · Compare development and production · Handle hooks and CRD ordering · Read delivery limits New to cub ? Install the cub CLI first. You can pull and render public catalog packages without an account.","https://confighub.github.io/helm-expt/site/ask.html"
"gitops","gitops-038","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/promote.html","success","2","60","no","4","no","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","t. Before choosing a delivery path: check this exact chart's page for hooks, CRDs, pruning, and tested controller results. The named NGINX example has direct, Argo CD, and Flux receipts. Do not transfer those results to anot","https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/d/docs/user/test-candidates-before-promotion.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-039","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/charts/index.html","success","1","132","no","4","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/argo-cd-argo-cd-9-5-15.html#matrix-options","argo-cd/argo-cd 9.5.15 · Config Workshop","sults for the Helm comparison, live install, and delivery checks. See hooks, CRDs, and setup work The page names the work and says which delivery path has actually run. What To Use default configuration: 49 rendered objects","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/charts/argo-cd-argo-cd-9-5-15.html#matrix-options"
"gitops","gitops-040","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/try.html","success","1","40","no","3","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","/out . Check images, credentials, permissions, storage, CRDs, and any hooks reported by the command. If you omit --namespace , cub uses confighubplaceholder until a deployment variant supplies the real namespace. Hooks are o","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/testing.html"
"gitops","gitops-041","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/testing.html","success","0","22","yes","5","no","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","/out . Check images, credentials, permissions, storage, CRDs, and any hooks reported by the command. If you omit --namespace , cub uses confighubplaceholder until a deployment variant supplies the real namespace. Hooks are o","https://confighub.github.io/helm-expt/site/testing.html"
"gitops","gitops-042","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","21","yes","5","no","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","t. Before choosing a delivery path: check this exact chart's page for hooks, CRDs, pruning, and tested controller results. The named NGINX example has direct, Argo CD, and Flux receipts. Do not transfer those results to anot","https://confighub.github.io/helm-expt/site/how-it-works.html"
"gitops","gitops-043","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/docs.html","success","1","155","no","3","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/chart-hooks-what-happens.html","If My Chart Has Hooks, What Happens? · Config Workshop","If My Chart Has Hooks, What Happens? · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Depl","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/d/docs/user/chart-hooks-what-happens.html"
"gitops","gitops-044","3","comprehension","Helm","O-C4","understand who handles hooks and CRDs and in what order","https://confighub.github.io/helm-expt/site/confighub.html","success","1","33","no","1","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html#managed","Worked Examples · Config Workshop","/out . Check images, credentials, permissions, storage, CRDs, and any hooks reported by the command. If you omit --namespace , cub uses confighubplaceholder until a deployment variant supplies the real namespace. Hooks are o","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/testing.html#managed"
"gitops","gitops-045","3","navigation","Helm","O-N1","find the hook handling guide","https://confighub.github.io/helm-expt/site/index.html","success","1","40","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/gitops-adopter-guide.html","Use ConfigHub With Argo CD Or Flux · Config Workshop","ted objects from the bundle. Any extra work around the chart, such as hooks or setup jobs, still needs a documented action, check, target fact, blocker, or refusal. Do not assume Flux will automatically recreate Helm hook be","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/d/docs/user/gitops-adopter-guide.html"
"gitops","gitops-046","3","navigation","Helm","O-N1","find the hook handling guide","https://confighub.github.io/helm-expt/site/guides.html","success","3","161","no","1","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","t. Before choosing a delivery path: check this exact chart's page for hooks, CRDs, pruning, and tested controller results. The named NGINX example has direct, Argo CD, and Flux receipts. Do not transfer those results to anot","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/redis-walkthrough.html -> https://confighub.github.io/helm-expt/site/verification.html -> https://confighub.github.io/helm-expt/site/how-it-works.html"
