package_path,tag_reference,manifest_digest,immutable_reference,package_sha256,signer_identity,oidc_issuer,observed_at,signature_receipt,signature_bundle,signature_payload,verification_output,payload_verification_output,verification_command,payload_verification_command
packages/hashicorp/terraform/1.1.2,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/hashicorp-terraform:1.1.2,sha256:dc1abc1c3ee4780fa98c7d02bd7ab44e915fe9537f953cfa3eff8c2a7decfd02,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/hashicorp-terraform:1.1.2@sha256:dc1abc1c3ee4780fa98c7d02bd7ab44e915fe9537f953cfa3eff8c2a7decfd02,a656ca6d20114f92209e9416d9795f0f5e90935d91e3c1906523224be94ef88e,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:40:56.251Z,runs/installer-oci-signatures/hashicorp-terraform/1.1.2/signature-receipt.yaml,runs/installer-oci-signatures/hashicorp-terraform/1.1.2/signature.sigstore.json,runs/installer-oci-signatures/hashicorp-terraform/1.1.2/signature-payload.json,runs/installer-oci-signatures/hashicorp-terraform/1.1.2/verification.json,runs/installer-oci-signatures/hashicorp-terraform/1.1.2/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/hashicorp/terraform/1.1.2 --annotations confighub.com/package-sha256=a656ca6d20114f92209e9416d9795f0f5e90935d91e3c1906523224be94ef88e europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/hashicorp-terraform:1.1.2@sha256:dc1abc1c3ee4780fa98c7d02bd7ab44e915fe9537f953cfa3eff8c2a7decfd02,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/hashicorp-terraform/1.1.2/signature.sigstore.json --digest dc1abc1c3ee4780fa98c7d02bd7ab44e915fe9537f953cfa3eff8c2a7decfd02 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/hashicorp/vault/0.32.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/hashicorp-vault:0.32.0,sha256:96a955c472baefbe4afc17021e861bf98976cbaeb33f10f1589bba4d730901f3,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/hashicorp-vault:0.32.0@sha256:96a955c472baefbe4afc17021e861bf98976cbaeb33f10f1589bba4d730901f3,bda474fba0b628af687c22cab27c3f0f8c17db543d39b7fc4b67db1ee27bc654,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:00.731Z,runs/installer-oci-signatures/hashicorp-vault/0.32.0/signature-receipt.yaml,runs/installer-oci-signatures/hashicorp-vault/0.32.0/signature.sigstore.json,runs/installer-oci-signatures/hashicorp-vault/0.32.0/signature-payload.json,runs/installer-oci-signatures/hashicorp-vault/0.32.0/verification.json,runs/installer-oci-signatures/hashicorp-vault/0.32.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/hashicorp/vault/0.32.0 --annotations confighub.com/package-sha256=bda474fba0b628af687c22cab27c3f0f8c17db543d39b7fc4b67db1ee27bc654 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/hashicorp-vault:0.32.0@sha256:96a955c472baefbe4afc17021e861bf98976cbaeb33f10f1589bba4d730901f3,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/hashicorp-vault/0.32.0/signature.sigstore.json --digest 96a955c472baefbe4afc17021e861bf98976cbaeb33f10f1589bba4d730901f3 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/ingress-nginx/ingress-nginx/4.15.1,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/ingress-nginx-ingress-nginx:4.15.1,sha256:9a00fb254d29f7f90179748c50dd62fd9c1b8016ecc5f5c1deee4a4dba8bff94,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/ingress-nginx-ingress-nginx:4.15.1@sha256:9a00fb254d29f7f90179748c50dd62fd9c1b8016ecc5f5c1deee4a4dba8bff94,902a90386d015462105294ef5e7634db05017735f64ba2a435c3b8853a911bf5,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:06.175Z,runs/installer-oci-signatures/ingress-nginx-ingress-nginx/4.15.1/signature-receipt.yaml,runs/installer-oci-signatures/ingress-nginx-ingress-nginx/4.15.1/signature.sigstore.json,runs/installer-oci-signatures/ingress-nginx-ingress-nginx/4.15.1/signature-payload.json,runs/installer-oci-signatures/ingress-nginx-ingress-nginx/4.15.1/verification.json,runs/installer-oci-signatures/ingress-nginx-ingress-nginx/4.15.1/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/ingress-nginx/ingress-nginx/4.15.1 --annotations confighub.com/package-sha256=902a90386d015462105294ef5e7634db05017735f64ba2a435c3b8853a911bf5 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/ingress-nginx-ingress-nginx:4.15.1@sha256:9a00fb254d29f7f90179748c50dd62fd9c1b8016ecc5f5c1deee4a4dba8bff94,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/ingress-nginx-ingress-nginx/4.15.1/signature.sigstore.json --digest 9a00fb254d29f7f90179748c50dd62fd9c1b8016ecc5f5c1deee4a4dba8bff94 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/istio/gateway/1.30.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/istio-gateway:1.30.0,sha256:9a6e0a7ef1f1b19b8686efc0e386cea39443df3c63fdba3400abe2757d89191a,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/istio-gateway:1.30.0@sha256:9a6e0a7ef1f1b19b8686efc0e386cea39443df3c63fdba3400abe2757d89191a,2235b01ac2590d4fdc8a99da29bd735cd053470a01e230cefea14d79ffee2270,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:11.145Z,runs/installer-oci-signatures/istio-gateway/1.30.0/signature-receipt.yaml,runs/installer-oci-signatures/istio-gateway/1.30.0/signature.sigstore.json,runs/installer-oci-signatures/istio-gateway/1.30.0/signature-payload.json,runs/installer-oci-signatures/istio-gateway/1.30.0/verification.json,runs/installer-oci-signatures/istio-gateway/1.30.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/istio/gateway/1.30.0 --annotations confighub.com/package-sha256=2235b01ac2590d4fdc8a99da29bd735cd053470a01e230cefea14d79ffee2270 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/istio-gateway:1.30.0@sha256:9a6e0a7ef1f1b19b8686efc0e386cea39443df3c63fdba3400abe2757d89191a,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/istio-gateway/1.30.0/signature.sigstore.json --digest 9a6e0a7ef1f1b19b8686efc0e386cea39443df3c63fdba3400abe2757d89191a --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/istio/istiod/1.30.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/istio-istiod:1.30.0,sha256:e51e2e709d6eeb281d7010b56c94fd520e90abdae5c16adc4b58f53f1752bda9,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/istio-istiod:1.30.0@sha256:e51e2e709d6eeb281d7010b56c94fd520e90abdae5c16adc4b58f53f1752bda9,084c99ec88a3b15155935d9e9bfedf875a2cb1ea77217336ae06cf4881e589c6,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:15.658Z,runs/installer-oci-signatures/istio-istiod/1.30.0/signature-receipt.yaml,runs/installer-oci-signatures/istio-istiod/1.30.0/signature.sigstore.json,runs/installer-oci-signatures/istio-istiod/1.30.0/signature-payload.json,runs/installer-oci-signatures/istio-istiod/1.30.0/verification.json,runs/installer-oci-signatures/istio-istiod/1.30.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/istio/istiod/1.30.0 --annotations confighub.com/package-sha256=084c99ec88a3b15155935d9e9bfedf875a2cb1ea77217336ae06cf4881e589c6 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/istio-istiod:1.30.0@sha256:e51e2e709d6eeb281d7010b56c94fd520e90abdae5c16adc4b58f53f1752bda9,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/istio-istiod/1.30.0/signature.sigstore.json --digest e51e2e709d6eeb281d7010b56c94fd520e90abdae5c16adc4b58f53f1752bda9 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/jaegertracing/jaeger-operator/2.57.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jaegertracing-jaeger-operator:2.57.0,sha256:2fb7189103f0f7239b1bd2b27740abe768a90dc7658aac7f1ea01d070ea35e85,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jaegertracing-jaeger-operator:2.57.0@sha256:2fb7189103f0f7239b1bd2b27740abe768a90dc7658aac7f1ea01d070ea35e85,f7cdd7f04e556cc0c8eadd3536ca664e7b2932f562a457b2515aa757e96da0f3,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:20.338Z,runs/installer-oci-signatures/jaegertracing-jaeger-operator/2.57.0/signature-receipt.yaml,runs/installer-oci-signatures/jaegertracing-jaeger-operator/2.57.0/signature.sigstore.json,runs/installer-oci-signatures/jaegertracing-jaeger-operator/2.57.0/signature-payload.json,runs/installer-oci-signatures/jaegertracing-jaeger-operator/2.57.0/verification.json,runs/installer-oci-signatures/jaegertracing-jaeger-operator/2.57.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/jaegertracing/jaeger-operator/2.57.0 --annotations confighub.com/package-sha256=f7cdd7f04e556cc0c8eadd3536ca664e7b2932f562a457b2515aa757e96da0f3 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jaegertracing-jaeger-operator:2.57.0@sha256:2fb7189103f0f7239b1bd2b27740abe768a90dc7658aac7f1ea01d070ea35e85,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/jaegertracing-jaeger-operator/2.57.0/signature.sigstore.json --digest 2fb7189103f0f7239b1bd2b27740abe768a90dc7658aac7f1ea01d070ea35e85 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/jaegertracing/jaeger/4.8.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jaegertracing-jaeger:4.8.0,sha256:aed0f8ab81ae2d06db0e997f0386a315abd8d038931a2394074b15d3e79d3511,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jaegertracing-jaeger:4.8.0@sha256:aed0f8ab81ae2d06db0e997f0386a315abd8d038931a2394074b15d3e79d3511,da2ec9e5ab08908c8b005218dbc023e8621325ed6aa1915823259253430a2aac,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:24.711Z,runs/installer-oci-signatures/jaegertracing-jaeger/4.8.0/signature-receipt.yaml,runs/installer-oci-signatures/jaegertracing-jaeger/4.8.0/signature.sigstore.json,runs/installer-oci-signatures/jaegertracing-jaeger/4.8.0/signature-payload.json,runs/installer-oci-signatures/jaegertracing-jaeger/4.8.0/verification.json,runs/installer-oci-signatures/jaegertracing-jaeger/4.8.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/jaegertracing/jaeger/4.8.0 --annotations confighub.com/package-sha256=da2ec9e5ab08908c8b005218dbc023e8621325ed6aa1915823259253430a2aac europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jaegertracing-jaeger:4.8.0@sha256:aed0f8ab81ae2d06db0e997f0386a315abd8d038931a2394074b15d3e79d3511,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/jaegertracing-jaeger/4.8.0/signature.sigstore.json --digest aed0f8ab81ae2d06db0e997f0386a315abd8d038931a2394074b15d3e79d3511 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/jetstack/cert-manager-csi-driver/v0.14.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager-csi-driver:v0.14.0,sha256:6730151163271c3c2725b8aebb311cb10da69e9ce18850f19d7a58245f24050c,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager-csi-driver:v0.14.0@sha256:6730151163271c3c2725b8aebb311cb10da69e9ce18850f19d7a58245f24050c,3791114cef219f7dcb44933aa4129c7e87e63f856a87186f22af9918ec0a0951,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:29.738Z,runs/installer-oci-signatures/jetstack-cert-manager-csi-driver/v0.14.0/signature-receipt.yaml,runs/installer-oci-signatures/jetstack-cert-manager-csi-driver/v0.14.0/signature.sigstore.json,runs/installer-oci-signatures/jetstack-cert-manager-csi-driver/v0.14.0/signature-payload.json,runs/installer-oci-signatures/jetstack-cert-manager-csi-driver/v0.14.0/verification.json,runs/installer-oci-signatures/jetstack-cert-manager-csi-driver/v0.14.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/jetstack/cert-manager-csi-driver/v0.14.0 --annotations confighub.com/package-sha256=3791114cef219f7dcb44933aa4129c7e87e63f856a87186f22af9918ec0a0951 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager-csi-driver:v0.14.0@sha256:6730151163271c3c2725b8aebb311cb10da69e9ce18850f19d7a58245f24050c,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/jetstack-cert-manager-csi-driver/v0.14.0/signature.sigstore.json --digest 6730151163271c3c2725b8aebb311cb10da69e9ce18850f19d7a58245f24050c --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/jetstack/cert-manager/v1.20.2,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager:v1.20.2,sha256:455d6b52af442da5814a54e40a1a44abc592cc3fd366f3f14b75cb4adca17d98,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager:v1.20.2@sha256:455d6b52af442da5814a54e40a1a44abc592cc3fd366f3f14b75cb4adca17d98,700616cd51a787ea632299f76384c287a041279a8558e02c27cd31bc8b22f2a1,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:34.302Z,runs/installer-oci-signatures/jetstack-cert-manager/v1.20.2/signature-receipt.yaml,runs/installer-oci-signatures/jetstack-cert-manager/v1.20.2/signature.sigstore.json,runs/installer-oci-signatures/jetstack-cert-manager/v1.20.2/signature-payload.json,runs/installer-oci-signatures/jetstack-cert-manager/v1.20.2/verification.json,runs/installer-oci-signatures/jetstack-cert-manager/v1.20.2/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/jetstack/cert-manager/v1.20.2 --annotations confighub.com/package-sha256=700616cd51a787ea632299f76384c287a041279a8558e02c27cd31bc8b22f2a1 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager:v1.20.2@sha256:455d6b52af442da5814a54e40a1a44abc592cc3fd366f3f14b75cb4adca17d98,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/jetstack-cert-manager/v1.20.2/signature.sigstore.json --digest 455d6b52af442da5814a54e40a1a44abc592cc3fd366f3f14b75cb4adca17d98 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/jetstack/cert-manager/v1.21.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager:v1.21.0,sha256:ae92c5a38255f010ad11ec744947834288da9449a7243faf217ddf350041e38f,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager:v1.21.0@sha256:ae92c5a38255f010ad11ec744947834288da9449a7243faf217ddf350041e38f,d64076a2e53f118b324ca30f8e019d812980159eaa22e3aee341ff89fa6b697e,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:39.631Z,runs/installer-oci-signatures/jetstack-cert-manager/v1.21.0/signature-receipt.yaml,runs/installer-oci-signatures/jetstack-cert-manager/v1.21.0/signature.sigstore.json,runs/installer-oci-signatures/jetstack-cert-manager/v1.21.0/signature-payload.json,runs/installer-oci-signatures/jetstack-cert-manager/v1.21.0/verification.json,runs/installer-oci-signatures/jetstack-cert-manager/v1.21.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/jetstack/cert-manager/v1.21.0 --annotations confighub.com/package-sha256=d64076a2e53f118b324ca30f8e019d812980159eaa22e3aee341ff89fa6b697e europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager:v1.21.0@sha256:ae92c5a38255f010ad11ec744947834288da9449a7243faf217ddf350041e38f,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/jetstack-cert-manager/v1.21.0/signature.sigstore.json --digest ae92c5a38255f010ad11ec744947834288da9449a7243faf217ddf350041e38f --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/jetstack/trust-manager/v0.22.1,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-trust-manager:v0.22.1,sha256:54579ff6a737f6c92315482874f839a2984702078b6957abec99c930b336e2c5,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-trust-manager:v0.22.1@sha256:54579ff6a737f6c92315482874f839a2984702078b6957abec99c930b336e2c5,59a0beec6b457b90851a9780d065f414c68eabf195c21f821e94d02e8f1c987b,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:44.006Z,runs/installer-oci-signatures/jetstack-trust-manager/v0.22.1/signature-receipt.yaml,runs/installer-oci-signatures/jetstack-trust-manager/v0.22.1/signature.sigstore.json,runs/installer-oci-signatures/jetstack-trust-manager/v0.22.1/signature-payload.json,runs/installer-oci-signatures/jetstack-trust-manager/v0.22.1/verification.json,runs/installer-oci-signatures/jetstack-trust-manager/v0.22.1/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/jetstack/trust-manager/v0.22.1 --annotations confighub.com/package-sha256=59a0beec6b457b90851a9780d065f414c68eabf195c21f821e94d02e8f1c987b europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-trust-manager:v0.22.1@sha256:54579ff6a737f6c92315482874f839a2984702078b6957abec99c930b336e2c5,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/jetstack-trust-manager/v0.22.1/signature.sigstore.json --digest 54579ff6a737f6c92315482874f839a2984702078b6957abec99c930b336e2c5 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/karpenter/karpenter/1.14.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/karpenter-karpenter:1.14.0,sha256:0d01e90b659c943e4e0fc1fcf52a6be9e784c38905afc916303138ac7ffea9aa,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/karpenter-karpenter:1.14.0@sha256:0d01e90b659c943e4e0fc1fcf52a6be9e784c38905afc916303138ac7ffea9aa,2c5cca259f1499af2fd96226d0bf47a11048ab19acdc538e68ba03aa62ab57e5,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:48.750Z,runs/installer-oci-signatures/karpenter-karpenter/1.14.0/signature-receipt.yaml,runs/installer-oci-signatures/karpenter-karpenter/1.14.0/signature.sigstore.json,runs/installer-oci-signatures/karpenter-karpenter/1.14.0/signature-payload.json,runs/installer-oci-signatures/karpenter-karpenter/1.14.0/verification.json,runs/installer-oci-signatures/karpenter-karpenter/1.14.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/karpenter/karpenter/1.14.0 --annotations confighub.com/package-sha256=2c5cca259f1499af2fd96226d0bf47a11048ab19acdc538e68ba03aa62ab57e5 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/karpenter-karpenter:1.14.0@sha256:0d01e90b659c943e4e0fc1fcf52a6be9e784c38905afc916303138ac7ffea9aa,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/karpenter-karpenter/1.14.0/signature.sigstore.json --digest 0d01e90b659c943e4e0fc1fcf52a6be9e784c38905afc916303138ac7ffea9aa --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/kedacore/keda/2.19.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kedacore-keda:2.19.0,sha256:490fb1b2e7d8703408b05a319b8b63ac66436d061070cf694686fa14bcc4a525,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kedacore-keda:2.19.0@sha256:490fb1b2e7d8703408b05a319b8b63ac66436d061070cf694686fa14bcc4a525,5c1160c99b28e7655f9d5fbe35f6b295097bc0ba9477d687ea387675af30768b,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:53.963Z,runs/installer-oci-signatures/kedacore-keda/2.19.0/signature-receipt.yaml,runs/installer-oci-signatures/kedacore-keda/2.19.0/signature.sigstore.json,runs/installer-oci-signatures/kedacore-keda/2.19.0/signature-payload.json,runs/installer-oci-signatures/kedacore-keda/2.19.0/verification.json,runs/installer-oci-signatures/kedacore-keda/2.19.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/kedacore/keda/2.19.0 --annotations confighub.com/package-sha256=5c1160c99b28e7655f9d5fbe35f6b295097bc0ba9477d687ea387675af30768b europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kedacore-keda:2.19.0@sha256:490fb1b2e7d8703408b05a319b8b63ac66436d061070cf694686fa14bcc4a525,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/kedacore-keda/2.19.0/signature.sigstore.json --digest 490fb1b2e7d8703408b05a319b8b63ac66436d061070cf694686fa14bcc4a525 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/kyverno/kyverno-policies/3.8.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kyverno-kyverno-policies:3.8.0,sha256:322525fd8fd73a75a3ad61407dce90763352833b83b58b0fb91ba7601faee1ad,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kyverno-kyverno-policies:3.8.0@sha256:322525fd8fd73a75a3ad61407dce90763352833b83b58b0fb91ba7601faee1ad,f893d8b6e3b80b313da43e3fd2f16df8fddd51b980bfd2ae1134187d3bd2a977,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:41:59.722Z,runs/installer-oci-signatures/kyverno-kyverno-policies/3.8.0/signature-receipt.yaml,runs/installer-oci-signatures/kyverno-kyverno-policies/3.8.0/signature.sigstore.json,runs/installer-oci-signatures/kyverno-kyverno-policies/3.8.0/signature-payload.json,runs/installer-oci-signatures/kyverno-kyverno-policies/3.8.0/verification.json,runs/installer-oci-signatures/kyverno-kyverno-policies/3.8.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/kyverno/kyverno-policies/3.8.0 --annotations confighub.com/package-sha256=f893d8b6e3b80b313da43e3fd2f16df8fddd51b980bfd2ae1134187d3bd2a977 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kyverno-kyverno-policies:3.8.0@sha256:322525fd8fd73a75a3ad61407dce90763352833b83b58b0fb91ba7601faee1ad,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/kyverno-kyverno-policies/3.8.0/signature.sigstore.json --digest 322525fd8fd73a75a3ad61407dce90763352833b83b58b0fb91ba7601faee1ad --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
